dataset,classifier,meta_model,threshold,selected_resampling,predicted_delta_for_selection,baseline_macro_f1,selected_macro_f1,oracle_best_macro_f1,selected_improvement_vs_baseline,oracle_improvement_vs_baseline,gap_to_oracle,selected_runtime_seconds,full_evaluation_runtime_seconds,savings_seconds,savings_percent,is_no_resampling,improves_over_baseline,matches_oracle
ecoli-0_vs_1,logistic_regression,gradient_boosting,0.0,adasyn,0.020102339181286788,0.9798976608187132,0.9702058504875406,0.9849695975951356,-0.009691810331172612,0.00507193677642237,0.014763747107594982,0.1576374999999998,1.0172460999999973,0.8596085999999975,84.50350411763681,False,False,False
glass1,logistic_regression,gradient_boosting,0.0,none,-0.004396045723267794,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,gradient_boosting,0.0,none,-0.005804453550991462,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,gradient_boosting,0.0,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,gradient_boosting,0.0,none,0.010188013739371948,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,gradient_boosting,0.0,ros,0.016064255902243585,0.737580065691888,0.7257538594719376,0.737580065691888,-0.011826206219950453,0.0,0.011826206219950453,0.2428765999999997,1.3584931999999998,1.1156166,82.1216182753068,False,False,False
segment0,logistic_regression,gradient_boosting,0.0,none,-0.005493367679155425,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,gradient_boosting,0.0,none,-0.018812232987064248,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,gradient_boosting,0.0,none,-0.012761399686913588,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,gradient_boosting,0.0,none,-0.0031930248234282033,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,gradient_boosting,0.0,ros,0.008382097336933625,0.9677556415824756,0.9647349843224874,0.9680602319491208,-0.0030206572599882353,0.00030459036664520767,0.003325247626633443,0.1181906000000001,1.2072141000000007,1.0890235000000006,90.20964052689577,False,False,False
yeast1,logistic_regression,gradient_boosting,0.0,none,-0.0066582698269054275,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,logistic_regression,gradient_boosting,0.005,adasyn,0.020102339181286788,0.9798976608187132,0.9702058504875406,0.9849695975951356,-0.009691810331172612,0.00507193677642237,0.014763747107594982,0.1576374999999998,1.0172460999999973,0.8596085999999975,84.50350411763681,False,False,False
glass1,logistic_regression,gradient_boosting,0.005,none,-0.004396045723267794,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,gradient_boosting,0.005,none,-0.005804453550991462,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,gradient_boosting,0.005,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,gradient_boosting,0.005,none,0.010188013739371948,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,gradient_boosting,0.005,ros,0.016064255902243585,0.737580065691888,0.7257538594719376,0.737580065691888,-0.011826206219950453,0.0,0.011826206219950453,0.2428765999999997,1.3584931999999998,1.1156166,82.1216182753068,False,False,False
segment0,logistic_regression,gradient_boosting,0.005,none,-0.005493367679155425,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,gradient_boosting,0.005,none,-0.018812232987064248,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,gradient_boosting,0.005,none,-0.012761399686913588,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,gradient_boosting,0.005,none,-0.0031930248234282033,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,gradient_boosting,0.005,ros,0.008382097336933625,0.9677556415824756,0.9647349843224874,0.9680602319491208,-0.0030206572599882353,0.00030459036664520767,0.003325247626633443,0.1181906000000001,1.2072141000000007,1.0890235000000006,90.20964052689577,False,False,False
yeast1,logistic_regression,gradient_boosting,0.005,none,-0.0066582698269054275,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,logistic_regression,gradient_boosting,0.01,adasyn,0.020102339181286788,0.9798976608187132,0.9702058504875406,0.9849695975951356,-0.009691810331172612,0.00507193677642237,0.014763747107594982,0.1576374999999998,1.0172460999999973,0.8596085999999975,84.50350411763681,False,False,False
glass1,logistic_regression,gradient_boosting,0.01,none,-0.004396045723267794,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,gradient_boosting,0.01,none,-0.005804453550991462,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,gradient_boosting,0.01,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,gradient_boosting,0.01,none,0.010188013739371948,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,gradient_boosting,0.01,ros,0.016064255902243585,0.737580065691888,0.7257538594719376,0.737580065691888,-0.011826206219950453,0.0,0.011826206219950453,0.2428765999999997,1.3584931999999998,1.1156166,82.1216182753068,False,False,False
segment0,logistic_regression,gradient_boosting,0.01,none,-0.005493367679155425,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,gradient_boosting,0.01,none,-0.018812232987064248,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,gradient_boosting,0.01,none,-0.012761399686913588,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,gradient_boosting,0.01,none,-0.0031930248234282033,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,gradient_boosting,0.01,none,0.0016368217264182139,0.9677556415824756,0.9677556415824756,0.9680602319491208,0.0,0.00030459036664520767,0.00030459036664520767,0.1122782000000004,1.2072141000000007,1.0949359000000003,90.69939623799951,True,False,False
yeast1,logistic_regression,gradient_boosting,0.01,none,-0.0066582698269054275,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,logistic_regression,gradient_boosting,0.015,adasyn,0.020102339181286788,0.9798976608187132,0.9702058504875406,0.9849695975951356,-0.009691810331172612,0.00507193677642237,0.014763747107594982,0.1576374999999998,1.0172460999999973,0.8596085999999975,84.50350411763681,False,False,False
glass1,logistic_regression,gradient_boosting,0.015,none,-0.004396045723267794,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,gradient_boosting,0.015,none,-0.005804453550991462,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,gradient_boosting,0.015,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,gradient_boosting,0.015,none,0.010188013739371948,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,gradient_boosting,0.015,ros,0.016064255902243585,0.737580065691888,0.7257538594719376,0.737580065691888,-0.011826206219950453,0.0,0.011826206219950453,0.2428765999999997,1.3584931999999998,1.1156166,82.1216182753068,False,False,False
segment0,logistic_regression,gradient_boosting,0.015,none,-0.005493367679155425,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,gradient_boosting,0.015,none,-0.018812232987064248,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,gradient_boosting,0.015,none,-0.012761399686913588,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,gradient_boosting,0.015,none,-0.0031930248234282033,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,gradient_boosting,0.015,none,0.0016368217264182139,0.9677556415824756,0.9677556415824756,0.9680602319491208,0.0,0.00030459036664520767,0.00030459036664520767,0.1122782000000004,1.2072141000000007,1.0949359000000003,90.69939623799951,True,False,False
yeast1,logistic_regression,gradient_boosting,0.015,none,-0.0066582698269054275,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,logistic_regression,gradient_boosting,0.02,adasyn,0.020102339181286788,0.9798976608187132,0.9702058504875406,0.9849695975951356,-0.009691810331172612,0.00507193677642237,0.014763747107594982,0.1576374999999998,1.0172460999999973,0.8596085999999975,84.50350411763681,False,False,False
glass1,logistic_regression,gradient_boosting,0.02,none,-0.004396045723267794,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,gradient_boosting,0.02,none,-0.005804453550991462,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,gradient_boosting,0.02,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,gradient_boosting,0.02,none,0.010188013739371948,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,gradient_boosting,0.02,none,0.003019008938623724,0.737580065691888,0.737580065691888,0.737580065691888,0.0,0.0,0.0,0.1478462999999998,1.3584931999999998,1.2106469,89.11689068447308,True,False,True
segment0,logistic_regression,gradient_boosting,0.02,none,-0.005493367679155425,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,gradient_boosting,0.02,none,-0.018812232987064248,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,gradient_boosting,0.02,none,-0.012761399686913588,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,gradient_boosting,0.02,none,-0.0031930248234282033,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,gradient_boosting,0.02,none,0.0016368217264182139,0.9677556415824756,0.9677556415824756,0.9680602319491208,0.0,0.00030459036664520767,0.00030459036664520767,0.1122782000000004,1.2072141000000007,1.0949359000000003,90.69939623799951,True,False,False
yeast1,logistic_regression,gradient_boosting,0.02,none,-0.0066582698269054275,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,decision_tree,gradient_boosting,0.0,none,-0.006695828536691817,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,gradient_boosting,0.0,smote_enn,0.007483906257667261,0.7609506833036244,0.6935513673318552,0.7609506833036244,-0.06739931597176918,0.0,0.06739931597176918,0.1206399000000004,0.7398563999999996,0.6192164999999993,83.69414659385248,False,False,False
haberman,decision_tree,gradient_boosting,0.0,smote_enn,0.004912336389893857,0.5658193101802125,0.6397058823529411,0.6397058823529411,0.07388657217272865,0.07388657217272865,0.0,0.1094745000000001,0.6776106999999986,0.5681361999999984,83.84404201409447,False,True,True
iris0,decision_tree,gradient_boosting,0.0,none,-0.011194004805982982,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,gradient_boosting,0.0,adasyn,0.0052397516394195875,0.9124443797226672,0.897287077342479,0.9124443797226672,-0.015157302380188198,0.0,0.015157302380188198,1.1676313,7.595065100000003,6.427433800000003,84.62644777067152,False,False,False
pima,decision_tree,gradient_boosting,0.0,none,-0.004414406594980269,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,gradient_boosting,0.0,none,-0.005397204761646401,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,gradient_boosting,0.0,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,gradient_boosting,0.0,smote_enn,0.010794484613150468,0.9507111489807956,0.9317872737665,0.9507111489807956,-0.018923875214295616,0.0,0.018923875214295616,0.5276239999999994,1.5138356999999996,0.9862117000000001,65.14654793779803,False,False,False
vowel0,decision_tree,gradient_boosting,0.0,none,-0.001121555355708348,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,gradient_boosting,0.0,smote_enn,0.0015504947745508257,0.953291215956496,0.9469512065958534,0.953291215956496,-0.006340009360642607,0.0,0.006340009360642607,0.1703713999999996,0.9080225999999996,0.7376512,81.2370969621241,False,False,False
yeast1,decision_tree,gradient_boosting,0.0,smote_enn,0.021551959824219313,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,gradient_boosting,0.005,none,-0.006695828536691817,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,gradient_boosting,0.005,smote_enn,0.007483906257667261,0.7609506833036244,0.6935513673318552,0.7609506833036244,-0.06739931597176918,0.0,0.06739931597176918,0.1206399000000004,0.7398563999999996,0.6192164999999993,83.69414659385248,False,False,False
haberman,decision_tree,gradient_boosting,0.005,none,0.0035588321455595207,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,gradient_boosting,0.005,none,-0.011194004805982982,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,gradient_boosting,0.005,adasyn,0.0052397516394195875,0.9124443797226672,0.897287077342479,0.9124443797226672,-0.015157302380188198,0.0,0.015157302380188198,1.1676313,7.595065100000003,6.427433800000003,84.62644777067152,False,False,False
pima,decision_tree,gradient_boosting,0.005,none,-0.004414406594980269,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,gradient_boosting,0.005,none,-0.005397204761646401,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,gradient_boosting,0.005,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,gradient_boosting,0.005,smote_enn,0.010794484613150468,0.9507111489807956,0.9317872737665,0.9507111489807956,-0.018923875214295616,0.0,0.018923875214295616,0.5276239999999994,1.5138356999999996,0.9862117000000001,65.14654793779803,False,False,False
vowel0,decision_tree,gradient_boosting,0.005,none,-0.001121555355708348,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,gradient_boosting,0.005,none,0.0014420254579086134,0.953291215956496,0.953291215956496,0.953291215956496,0.0,0.0,0.0,0.1131557,0.9080225999999996,0.7948668999999996,87.53822867404402,True,False,True
yeast1,decision_tree,gradient_boosting,0.005,smote_enn,0.021551959824219313,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,gradient_boosting,0.01,none,-0.006695828536691817,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,gradient_boosting,0.01,none,0.0013669043517654522,0.7609506833036244,0.7609506833036244,0.7609506833036244,0.0,0.0,0.0,0.0952776000000001,0.7398563999999996,0.6445787999999996,87.12214964958062,True,False,True
haberman,decision_tree,gradient_boosting,0.01,none,0.0035588321455595207,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,gradient_boosting,0.01,none,-0.011194004805982982,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,gradient_boosting,0.01,none,-0.0019253384822216502,0.9124443797226672,0.9124443797226672,0.9124443797226672,0.0,0.0,0.0,0.5181287999999995,7.595065100000003,7.076936300000003,93.1780861233171,True,False,True
pima,decision_tree,gradient_boosting,0.01,none,-0.004414406594980269,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,gradient_boosting,0.01,none,-0.005397204761646401,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,gradient_boosting,0.01,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,gradient_boosting,0.01,smote_enn,0.010794484613150468,0.9507111489807956,0.9317872737665,0.9507111489807956,-0.018923875214295616,0.0,0.018923875214295616,0.5276239999999994,1.5138356999999996,0.9862117000000001,65.14654793779803,False,False,False
vowel0,decision_tree,gradient_boosting,0.01,none,-0.001121555355708348,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,gradient_boosting,0.01,none,0.0014420254579086134,0.953291215956496,0.953291215956496,0.953291215956496,0.0,0.0,0.0,0.1131557,0.9080225999999996,0.7948668999999996,87.53822867404402,True,False,True
yeast1,decision_tree,gradient_boosting,0.01,smote_enn,0.021551959824219313,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,gradient_boosting,0.015,none,-0.006695828536691817,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,gradient_boosting,0.015,none,0.0013669043517654522,0.7609506833036244,0.7609506833036244,0.7609506833036244,0.0,0.0,0.0,0.0952776000000001,0.7398563999999996,0.6445787999999996,87.12214964958062,True,False,True
haberman,decision_tree,gradient_boosting,0.015,none,0.0035588321455595207,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,gradient_boosting,0.015,none,-0.011194004805982982,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,gradient_boosting,0.015,none,-0.0019253384822216502,0.9124443797226672,0.9124443797226672,0.9124443797226672,0.0,0.0,0.0,0.5181287999999995,7.595065100000003,7.076936300000003,93.1780861233171,True,False,True
pima,decision_tree,gradient_boosting,0.015,none,-0.004414406594980269,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,gradient_boosting,0.015,none,-0.005397204761646401,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,gradient_boosting,0.015,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,gradient_boosting,0.015,none,0.0032901830210704253,0.9507111489807956,0.9507111489807956,0.9507111489807956,0.0,0.0,0.0,0.1431218000000003,1.5138356999999996,1.3707138999999993,90.54575077070778,True,False,True
vowel0,decision_tree,gradient_boosting,0.015,none,-0.001121555355708348,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,gradient_boosting,0.015,none,0.0014420254579086134,0.953291215956496,0.953291215956496,0.953291215956496,0.0,0.0,0.0,0.1131557,0.9080225999999996,0.7948668999999996,87.53822867404402,True,False,True
yeast1,decision_tree,gradient_boosting,0.015,smote_enn,0.021551959824219313,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,gradient_boosting,0.02,none,-0.006695828536691817,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,gradient_boosting,0.02,none,0.0013669043517654522,0.7609506833036244,0.7609506833036244,0.7609506833036244,0.0,0.0,0.0,0.0952776000000001,0.7398563999999996,0.6445787999999996,87.12214964958062,True,False,True
haberman,decision_tree,gradient_boosting,0.02,none,0.0035588321455595207,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,gradient_boosting,0.02,none,-0.011194004805982982,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,gradient_boosting,0.02,none,-0.0019253384822216502,0.9124443797226672,0.9124443797226672,0.9124443797226672,0.0,0.0,0.0,0.5181287999999995,7.595065100000003,7.076936300000003,93.1780861233171,True,False,True
pima,decision_tree,gradient_boosting,0.02,none,-0.004414406594980269,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,gradient_boosting,0.02,none,-0.005397204761646401,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,gradient_boosting,0.02,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
